0001,0.1661715115944509
0002,0.2869498341576923
0003,0.30448734094570956
0004,0.16092096145972035
0005,0.5542460797292028
0006,0.3299045333249065
0007,0.10927775641146545
0008,0.05740036753604856
0009,0.32221017434368304
0010,0.2867529896387703
0011,0.23252073850784016
0012,0.28137672215467646
0013,0.5107779290756607
0014,0.5945324352235628
0015,0.6617634138849466
0016,0.07554915716178881
0017,0.17852041084277448
0018,0.1985419762436692
0019,0.16015733449804123
0020,0.27153377738580753
0021,0.23791293810118885
0022,0.2322124490611023
0023,0.04982334216859945
0024,0.4595285282044855
0025,0.26563061363665597
0026,0.5973406130437888
0027,0.2337473222162826
0028,0.2866285733901976
0029,0.49295582365187346
0030,0.5533170973643775
0031,0.11548653553605714
0032,0.08917106512220833
0033,0.5748240258197052
0034,0.06264197112883192
0035,0.20054544007531583
0036,0.09411311075250693
0037,0.09820251199692909
0038,0.28750805199260765
0039,0.21532656987091278
0040,0.3370372987050167
0041,0.6101848495849069
0042,0.4589552645948095
0043,0.1564278600366394
0044,0.13219766531343488
0045,0.09062197558937987
0046,0.15515718906997483
0047,0.38875737658883774
0048,0.2694023277761639
0049,0.20161171877741596
0050,0.7165317395394443
0051,0.15895783568298755
0052,0.18471783938657918
0053,0.2461963221845074
0054,0.2641381481920595
0055,0.28874477847547664
0056,0.13953637629838986
0057,0.24211032268538057
0058,0.1428670595606776
0059,0.1450523062694317
0060,0.1988182460826753
0061,0.2626546511360515
0062,0.2553580284294024
0063,0.41479868450596186
0064,0.5391829702544239
0065,0.27677975507268554
0066,0.7022447444740889
0067,0.10274421980729737
0068,0.10139952383506837
0069,0.1972533209437497
0070,0.369460896843318
0071,0.2773137549246866
0072,0.7243048581111151
0073,0.2732669218806443
0074,0.37346235543195466
0075,0.515695628088601
0076,0.2479699503348802
0077,0.07235560605476724
0078,0.3517815275590889
0079,0.13396654242296344
0080,0.20516151871080832
0081,0.2775391441358299
0082,0.26427786950116383
0083,0.42308092588261315
0084,0.24805433581297565
0085,0.1690870145036225
0086,0.32614776883243884
0087,0.21058799719801286
0088,0.1881495912809005
0089,0.17262567270031715
0090,0.3969511109833101
0091,0.0867627386499373
0092,1.1631806101150155
0093,0.48658657874152783
0094,0.170360356236157
0095,0.0880279815217848
0096,0.17549290404255122
0097,0.39208388648907144
0098,0.5657882202380252
0099,0.18686134782907227
0100,0.542570417206484
0101,1.4764462441258235
0102,0.35729797514653927
0103,0.21351043954982996
0104,0.17339076458674246
0105,0.06059489438382073
0106,0.04616349514823881
0107,0.5317317787674178
0108,0.4431025551311251
0109,0.39441484284064054
0110,0.15323582981360556
0111,0.19201703072517934
0112,0.12549943311563405
0113,0.13873608157619394
0114,0.33083678216823115
0115,0.22117209583280664
0116,0.7850020106095067
0117,0.2918512687545605
0118,0.28872092832750856
0119,0.246756237880226
0120,0.23116106184026677
0121,0.29248065914732985
0122,0.3766788093361567
0123,0.2229535629348999
0124,0.36678248684082043
0125,0.6200241538595346
0126,0.7771482254372044
0127,0.24250958304293674
0128,0.23665174115425436
0129,0.2856446480916228
0130,0.3403989031758973
0131,0.3064280237709443
0132,0.40661425342718316
0133,0.16355118470514568
0134,0.19778815713409267
0135,0.2004848576788807
0136,0.30512342898921946
0137,0.336216707291536
0138,0.34682137233252747
0139,0.37928099089636774
0140,0.35140221908036057
0141,0.48768159434316677
0142,0.5983377802998554
0143,0.2950518422509692
0144,0.11710788315738971
0145,0.3275449199462589
0146,0.14231839747157943
0147,0.45051406805868166
0148,0.1313697468206591
0149,0.45679187721348624
0150,0.2904483195744176
0151,0.26725225135795033
0152,0.31598779441716146
0153,0.24037627162943384
0154,0.1846739420533773
0155,0.3276057502465487
0156,0.1129590579938811
0157,0.5579824572833314
0158,0.3991041257306964
0159,0.20373863160354802
0160,0.1633495560431306
0161,0.4146475614401911
0162,0.05254013483124421
0163,0.20417714891309532
0164,0.15441111348583794
0165,0.11254407250889209
0166,0.2666632763347916
0167,0.11818307668477214
0168,0.24326423686036086
0169,0.5353527098861646
0170,0.20085226914325027
0171,0.12529339829798264
0172,0.13981633513958883
0173,0.33114679103075345
0174,0.36527278273778435
0175,0.49728776500777444
0176,0.4216881225157237
0177,0.2732042196072041
0178,0.3490480147007061
0179,0.17871583855783027
0180,0.18687855112194587
0181,0.12058148995255692
0182,0.3845364637846529
0183,0.23335623898002766
0184,0.46500183842357473
0185,0.30618623759281843
0186,0.4009215285522454
0187,0.2681401945159206
0188,0.3002477400634874
0189,0.49178729103833924
0190,0.3403823204670493
0191,0.5462985642192625
0192,0.3347884344945603
0193,0.13047518616151638
0194,0.3090932284392174
0195,0.2489385448884209
0196,0.0958380338258187
0197,0.16079649295297074
0198,0.13482882337700186
0199,0.09728115618997583
0200,0.2271056841338365
0201,0.33539214517707916
0202,0.37294887873077026
0203,0.3225230873257963
0204,0.3988491426964629
0205,0.19031536122329287
0206,0.16063535261723072
0207,0.1336573926113549
0208,0.13549716060805042
0209,0.49706414823010336
0210,0.16181916586314077
0211,0.9548453434204387
0212,0.1754758975288127
0213,0.17187740346245992
0214,0.4313775498127692
0215,0.1840654849724147
0216,0.19011877388267673
0217,0.2915313891064441
0218,0.09344184198295802
0219,0.18218083170782978
0220,0.2815321735186817
